Churn,Children,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Age,Outage_sec_perweek,Email,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5211267605633803,0.6168761904480713,0.4090909090909091,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.6000000000000001,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.8732394366197184,0.33513624276716586,0.3181818181818182,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9436619718309859,0.623431804379238,0.6363636363636365,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5633802816901409,0.44099684138275463,0.6363636363636365,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2676056338028169,0.3203140936217338,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.30000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7464788732394366,0.190577796915214,0.7727272727272728,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6338028169014085,0.6149663459684899,0.4090909090909091,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4084507042253521,0.38350679898638756,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8732394366197184,0.5159366850630082,0.4090909090909091,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.30000000000000004,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11267605633802819,0.5598899810274205,0.5454545454545455,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.30000000000000004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14084507042253525,0.3432428979999854,0.5454545454545455,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2816901408450705,0.34232493246402257,0.7727272727272728,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8591549295774649,0.38377269070753905,0.6363636363636365,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4225352112676056,0.4925504301221976,0.45454545454545453,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.2,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8732394366197184,0.3961312965753483,0.4090909090909091,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.676056338028169,0.4188727626059267,0.5909090909090909,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.9,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.11267605633802819,0.36255559226302186,0.45454545454545453,0.0,0.0,0.0,1.0,1.0,0.0
1.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5352112676056339,0.45232229649838696,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7183098591549296,0.5122716895834382,0.49999999999999994,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7746478873239436,0.39524994923767104,0.49999999999999994,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5211267605633803,0.47931251969935257,0.36363636363636365,0.0,0.0,0.0,1.0,1.0,0.0
1.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1971830985915493,0.7922945252383872,0.5454545454545455,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7464788732394366,0.5767980443424787,0.6363636363636365,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11267605633802819,0.45543608097061294,0.5454545454545455,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7464788732394366,0.45678585867357324,0.5454545454545455,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.46478873239436624,0.7183314802101279,0.4090909090909091,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6642915576500763,0.5454545454545455,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5633802816901409,0.5805437505346978,0.36363636363636365,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3943661971830986,0.5260561843606189,0.4090909090909091,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.014084507042253558,0.2553353153324763,0.45454545454545453,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5991658268326,0.5454545454545455,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8450704225352114,0.5439947902533102,0.4090909090909091,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.46478873239436624,0.2654549667562306,0.6818181818181819,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6619718309859155,0.5899329495896798,0.6818181818181819,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2676056338028169,0.7664449685456717,0.5454545454545455,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2816901408450705,0.4667311896921167,0.49999999999999994,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9295774647887324,0.5112138870052467,0.5909090909090909,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.352112676056338,0.4726655798628413,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.22535211267605637,0.5585020268162659,0.7272727272727273,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4225352112676056,0.6470275741156984,0.2727272727272727,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5352112676056339,0.504877190222414,0.5454545454545455,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.49295774647887325,0.2478076634306203,0.6818181818181819,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5211267605633803,0.49491495079281145,0.4090909090909091,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.4,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.23943661971830987,0.30649922573004307,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5702169389778489,0.2727272727272727,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.2816901408450705,0.2375990203921547,0.4090909090909091,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5211267605633803,0.595848916910134,0.5909090909090909,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8873239436619719,0.6237283456571443,0.5454545454545455,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5211267605633803,0.5632290271751614,0.6363636363636365,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.647887323943662,0.5776852633418624,0.5909090909090909,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8732394366197184,0.3817330377144455,0.49999999999999994,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.2535211267605634,0.3917226595182685,0.45454545454545453,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.6000000000000001,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3380281690140845,0.4048773376582778,0.49999999999999994,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.4,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3661971830985916,0.4423177415545442,0.36363636363636365,1.0,0.0,0.0,1.0,1.0,0.0
1.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08450704225352113,0.5193413439603158,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.295774647887324,0.34979778351649665,0.5454545454545455,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.30000000000000004,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7042253521126761,0.6261414159344113,0.36363636363636365,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9154929577464789,0.485601545710775,0.3181818181818182,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5352112676056339,0.4871555794108973,0.45454545454545453,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.4084507042253521,0.4818896450650521,0.4090909090909091,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5774647887323944,0.44734256595916466,0.4090909090909091,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14084507042253525,0.44142136300736184,0.5909090909090909,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8873239436619719,0.5168530112751396,0.3181818181818182,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7183098591549296,0.6540869738355246,0.3181818181818182,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8309859154929579,0.6778093290105428,0.4090909090909091,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.11267605633802819,0.6285616865017158,0.4090909090909091,1.0,0.0,0.0,1.0,1.0,0.0
1.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4084507042253521,0.39787122922840806,0.6818181818181819,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.45070422535211274,0.36680271944276055,0.7272727272727273,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3943661971830986,0.37731350257921276,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3098591549295775,0.46701246444112987,0.5454545454545455,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.47887323943661975,0.6265619051976157,0.5454545454545455,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7042253521126761,0.16144074664485364,0.45454545454545453,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.4,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9014084507042254,0.40385143253550954,0.4090909090909091,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.9154929577464789,0.7702315706607986,0.7272727272727273,1.0,0.0,0.0,1.0,1.0,0.0
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.04225352112676056,0.16722054614312692,0.5454545454545455,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352112676056338,0.5039555772596224,0.5909090909090909,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6619718309859155,0.5298996108728844,0.45454545454545453,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.30000000000000004,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9014084507042254,0.48811888943427634,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4225352112676056,0.7102108914353903,0.7727272727272728,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8591549295774649,0.6092536378423131,0.5454545454545455,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2112676056338028,0.471473302700829,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2676056338028169,0.23829255324770116,0.6363636363636365,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23943661971830987,0.5043800973208029,0.49999999999999994,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5774647887323944,0.157945394082434,0.2727272727272727,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3661971830985916,0.384746751278454,0.3181818181818182,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.30000000000000004,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7887323943661971,0.5693794521041298,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.1830985915492958,0.6225048411811919,0.8181818181818182,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5915492957746479,0.4060471187700198,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.30000000000000004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4132135435194802,0.5454545454545455,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9295774647887324,0.5333207080162403,0.5909090909090909,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7042253521126761,0.4345074390409105,0.5909090909090909,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9577464788732394,0.37063957402034275,0.45454545454545453,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7746478873239436,0.5674626371108408,0.5454545454545455,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.30000000000000004,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3943661971830986,0.4741344271864123,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014084507042253558,0.726581005248477,0.5454545454545455,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267605633802817,0.3894291095548557,0.5909090909090909,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8169014084507044,0.3810284872496778,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5352112676056339,0.4151285043362247,0.4090909090909091,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3380281690140845,0.657470723560538,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8169014084507044,0.5626872899169816,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.7000000000000001,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3380281690140845,0.39143274446858656,0.5909090909090909,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1971830985915493,0.167061679735869,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1267605633802817,0.29403517270902885,0.45454545454545453,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.30000000000000004,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7887323943661971,0.44439474594561157,0.8636363636363638,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.647887323943662,0.5018794263573366,0.49999999999999994,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.16901408450704225,0.4635290056227102,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07042253521126762,0.48278083801053634,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.30000000000000004,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3661971830985916,0.6748586958240581,0.45454545454545453,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8309859154929579,0.4186333080018116,0.45454545454545453,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.4,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8450704225352114,0.4193281820404787,0.4090909090909091,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02816901408450706,0.7016740801307079,0.6363636363636365,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.49295774647887325,0.5815258463128194,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.02816901408450706,0.2746091478800884,0.45454545454545453,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.6000000000000001,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9014084507042254,0.708283990445614,0.4090909090909091,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.352112676056338,0.3920950294013881,0.7727272727272728,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2816901408450705,0.50562285563194,0.36363636363636365,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8873239436619719,0.5506994176879372,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.22535211267605637,0.3916029009476794,0.36363636363636365,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.7000000000000001,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2535211267605634,0.3399814557046481,0.6363636363636365,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2816901408450705,0.3263350062828382,0.6818181818181819,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2112676056338028,0.6152306257020869,0.45454545454545453,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.676056338028169,0.39168436054165906,0.6818181818181819,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8450704225352114,0.7197488538455802,0.45454545454545453,0.0,0.0,0.0,1.0,1.0,0.0
1.0,0.30000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8732394366197184,0.4133253471861368,0.5909090909090909,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.2816901408450705,0.32280598561333157,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7000000000000001,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.8732394366197184,0.716775484172768,0.49999999999999994,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4225352112676056,0.46262382109901834,0.6818181818181819,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02816901408450706,0.5178787721362738,0.5909090909090909,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5175767858699871,0.49999999999999994,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.43661971830985913,0.5084704798526556,0.5454545454545455,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732394366197184,0.47346753431434474,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08450704225352113,0.597468753813606,0.49999999999999994,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9718309859154929,0.3559432225833562,0.49999999999999994,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7746478873239436,0.3348661670796101,0.5909090909090909,1.0,0.0,0.0,0.0,0.0,0.0
